Transaction_ID,Date,Customer_ID,Customer_Age,Gender,City_Area,Product_ID,Product_Name,Product_Category,Quantity,Unit_Price,Discount,Total_Amount,Payment_Method,Purchase_Channel
TXN-00303,2025-03-06,f7fa75cc-cce0-4612-bb9b-4ab903b5698a,18,Female,Jumeirah,ELE-750,Laptop,Electronics,4,382.39,39.6,1489.96,Wallet,Online
TXN-00304,2025-01-29,a4c446b9-527d-420e-8f00-9d6ba96b3304,41,Female,Deira,CLO-971,Shoes,Clothing,3,267.75,21.19,782.06,Card,Online
TXN-00305,2025-03-04,50fb0c6b-bb4a-4db2-b3df-0dc98da312c9,55,Male,Jumeirah,CLO-686,Jacket,Clothing,3,295.63,18.63,868.26,Cash,In-Store
TXN-00306,2025-05-08,15da917c-965e-46f8-b8c9-30b958dcb0e1,42,Female,Al Barsha,BEA-792,Nail Polish,Beauty,4,134.02,21.87,514.21,Wallet,Online
TXN-00307,2025-05-08,601f760e-3bce-4d0b-89b5-ad7886181ce7,20,Female,Deira,BEA-421,Perfume,Beauty,1,213.41,25.44,187.97,Card,Online
TXN-00308,2025-07-08,ea8032f6-14a3-42e4-b635-2cfee2199592,32,Male,Al Barsha,CLO-347,T-Shirt,Clothing,2,368.31,27.11,709.51,Cash,Online
TXN-00309,2025-05-28,10abecd2-2742-4d31-86ad-6bd683caa422,34,Male,Jumeirah,ELE-347,Headphones,Electronics,5,230.66,17.27,1136.03,Cash,Online
TXN-00310,2025-01-29,29aaa02e-b926-443a-b1de-476264b55d8c,39,Male,Deira,ELE-540,Charger,Electronics,4,442.6,46.9,1723.5,Wallet,In-Store
TXN-00311,2025-03-23,35b8cc89-788b-42e7-91b5-cf615d1a6185,34,Male,Deira,BEA-294,Foundation,Beauty,1,158.7,39.16,119.54,Card,In-Store
TXN-00312,2025-06-05,09500abb-a09b-4ae4-887c-987fe694b2ad,28,Female,Al Barsha,HOM-385,Rug,Home Decor,2,295.6,32.03,559.17,Card,In-Store
TXN-00313,2025-04-08,0e2094a4-d8fb-4449-88c8-0582e279178d,45,Female,Jumeirah,BEA-944,Perfume,Beauty,3,293.03,10.27,868.82,Wallet,Online
TXN-00314,2025-04-27,7800f646-e599-4ccf-b2be-b42124bcf7d7,33,Female,Jumeirah,CLO-216,T-Shirt,Clothing,1,196.61,16.66,179.95,Cash,Online
TXN-00315,2025-02-22,4ccfa8c7-0d31-4966-8baa-525dbab2bb15,36,Male,Dubai Marina,GRO-249,Milk,Groceries,1,122.99,13.54,109.45,Cash,Online
TXN-00316,2025-05-21,7cc33f82-bc59-4455-9c35-225fe90fc7e7,22,Female,Deira,ELE-995,Laptop,Electronics,1,425.11,48.45,376.66,Card,In-Store
TXN-00317,2025-02-11,9ae8f344-6cf3-42d6-99ba-ba93209dc69c,36,Female,Deira,BEA-181,Foundation,Beauty,4,291.44,41.47,1124.29,Cash,Online
TXN-00318,2025-05-08,34c1ea69-fcfa-4649-a854-4a5a4403ba8e,50,Female,Dubai Marina,BEA-888,Perfume,Beauty,3,60.66,0.95,181.03,Card,Online
TXN-00319,2025-03-03,5d3c8e97-2fc4-44ca-8506-fa089b784d8b,50,Male,Bur Dubai,GRO-733,Fruits,Groceries,2,487.69,10.26,965.12,Cash,Online
TXN-00320,2025-01-28,b3bc05ac-7152-4dc0-b99c-d5548be829dd,61,Female,Al Barsha,CLO-328,Jacket,Clothing,4,34.59,44.69,93.67,Wallet,In-Store
TXN-00321,2025-06-19,4e4bacff-45c3-4b42-bd7a-e53e7f74ded3,19,Male,Deira,CLO-274,Jacket,Clothing,2,441.33,21.48,861.18,Card,Online
TXN-00322,2025-07-19,1620d663-478d-41ae-bbce-b50934f38a16,28,Female,Bur Dubai,ELE-336,Smartphone,Electronics,3,495.96,16.85,1471.03,Wallet,Online
TXN-00323,2025-02-11,100d7159-6184-4b5f-b0bf-e6c8268cd813,59,Female,Jumeirah,HOM-386,Curtains,Home Decor,3,213.21,42.66,596.97,Cash,Online
TXN-00324,2025-07-22,291867a9-b9f6-46f6-b44c-44b30a7d50f9,29,Male,Dubai Marina,ELE-101,Laptop,Electronics,5,61.17,47.9,257.95,Wallet,Online
TXN-00325,2025-01-29,7943b6e8-db05-44e6-8a6e-9e263f015624,28,Male,Al Barsha,BEA-763,Perfume,Beauty,3,359.23,28.81,1048.88,Cash,Online
TXN-00326,2025-04-05,8badfd3f-fc84-473b-805c-9a0d992f5846,27,Female,Deira,HOM-192,Curtains,Home Decor,5,166.28,31.08,800.32,Cash,Online
TXN-00327,2025-05-01,33f9b1a7-4a25-4b46-94cc-d3590d2206cd,48,Male,Deira,BEA-649,Foundation,Beauty,2,71.2,15.04,127.36,Cash,Online
TXN-00328,2025-03-31,6e00e6dd-42cc-4faf-b55c-f63acdd25586,30,Male,Deira,HOM-612,Cushion,Home Decor,3,467.43,47.31,1354.98,Cash,In-Store
TXN-00329,2025-02-23,a86f057a-08f2-4e75-b7c7-592ab057016a,50,Female,Jumeirah,GRO-864,Rice,Groceries,1,240.8,9.68,231.12,Wallet,In-Store
TXN-00330,2025-05-14,fa9aa9b1-aabb-4e04-9ee1-df0a83384e70,48,Female,Dubai Marina,HOM-733,Wall Art,Home Decor,4,418.0,11.79,1660.21,Cash,Online
TXN-00331,2025-07-23,b7f56059-774c-479a-b9ec-984f10acbb23,60,Female,Al Barsha,GRO-550,Eggs,Groceries,3,99.98,17.0,282.94,Cash,In-Store
TXN-00332,2025-06-26,91553596-4fde-4cbd-affa-3cd118c85339,40,Female,Bur Dubai,GRO-456,Bread,Groceries,3,119.22,24.3,333.36,Cash,In-Store
TXN-00333,2025-04-12,d1abac1b-84c8-46ba-8759-db5135aaaaca,25,Male,Jumeirah,CLO-849,Jeans,Clothing,4,223.22,37.73,855.15,Wallet,In-Store
TXN-00334,2025-07-07,8f0eefa2-58c4-4e6c-9537-7a6848f34369,21,Female,Dubai Marina,CLO-232,Jacket,Clothing,3,86.85,36.99,223.56,Card,Online
TXN-00335,2025-05-24,7e73c50b-1c1b-4de8-83c2-438205250029,31,Female,Jumeirah,HOM-793,Rug,Home Decor,4,35.07,19.41,120.87,Card,Online
TXN-00336,2025-01-30,166bb16a-363c-4bda-9417-40ba120e5d85,47,Female,Dubai Marina,ELE-667,Headphones,Electronics,5,193.48,15.14,952.26,Wallet,Online
TXN-00337,2025-04-24,8bfd08a9-b53a-41fd-8921-ce7cada1d667,32,Female,Deira,CLO-862,Jacket,Clothing,1,95.59,19.6,75.99,Card,Online
TXN-00338,2025-04-02,f1e01cdf-1c61-4c92-a9b6-df29fd0c8b12,51,Female,Deira,BEA-397,Foundation,Beauty,5,151.07,39.85,715.5,Cash,Online
TXN-00339,2025-02-09,e1cc9a92-d0a9-4dbd-9d22-0b230f1e3e6e,47,Male,Bur Dubai,CLO-558,Dress,Clothing,3,97.77,17.03,276.28,Card,In-Store
TXN-00340,2025-03-23,fd0e3f1d-50f5-4cc2-b4ef-c1325ea1b8e8,21,Male,Bur Dubai,ELE-313,Headphones,Electronics,1,372.62,15.96,356.66,Wallet,In-Store
TXN-00341,2025-03-22,815641d7-0b5e-41ac-b75f-dab049ff1f60,25,Male,Al Barsha,ELE-352,Tablet,Electronics,2,118.74,2.41,235.07,Cash,Online
TXN-00342,2025-04-27,7164e1dc-ae88-4eb6-b926-a840395d0eed,64,Female,Bur Dubai,ELE-345,Laptop,Electronics,3,484.02,18.05,1434.01,Cash,Online
TXN-00343,2025-05-12,20199fca-6b70-4600-a89b-4e0c080e95fa,37,Female,Dubai Marina,ELE-886,Headphones,Electronics,5,307.65,35.67,1502.58,Wallet,In-Store
TXN-00344,2025-04-24,09e2c724-e188-4cd7-9b46-6b906133a577,20,Female,Bur Dubai,CLO-596,Jeans,Clothing,4,137.34,0.27,549.09,Wallet,In-Store
TXN-00345,2025-03-23,afb87659-a7c4-4a2f-a816-1f73bf8db11d,43,Male,Deira,CLO-266,T-Shirt,Clothing,3,308.12,10.53,913.83,Card,In-Store
TXN-00346,2025-03-20,9c93f3f6-9bbc-4b91-b740-c9e3b8a76947,60,Male,Jumeirah,CLO-479,Dress,Clothing,5,143.41,7.13,709.92,Wallet,Online
TXN-00347,2025-05-04,bd39d5c5-d384-400b-8185-3d28ac797b2c,38,Female,Deira,CLO-964,Jacket,Clothing,4,339.66,40.87,1317.77,Cash,In-Store
TXN-00348,2025-02-10,a6d4d3a2-eded-4ed8-bd68-f6511a777482,18,Male,Deira,BEA-268,Foundation,Beauty,5,127.79,14.97,623.98,Card,Online
TXN-00349,2025-07-21,5646fa85-c2b1-4dc0-806b-caed53d7f013,54,Male,Al Barsha,HOM-335,Wall Art,Home Decor,5,440.96,24.42,2180.38,Wallet,Online
TXN-00350,2025-03-25,4325bb8a-b628-4109-8787-d58d07b76361,19,Female,Dubai Marina,GRO-798,Eggs,Groceries,2,103.33,47.68,158.98,Wallet,In-Store
TXN-00351,2025-06-11,73fcc38c-ca88-4ced-991c-879c7fde3717,60,Female,Deira,HOM-957,Lamp,Home Decor,2,182.99,10.3,355.68,Wallet,Online
TXN-00352,2025-02-25,0940542e-5d13-425d-bec3-5e5f85552b0a,37,Male,Deira,GRO-166,Milk,Groceries,5,269.8,46.27,1302.73,Cash,In-Store
TXN-00353,2025-05-14,caacb635-cfca-490b-a70e-5ebfc13388b0,33,Female,Al Barsha,CLO-466,Shoes,Clothing,3,396.55,39.74,1149.91,Wallet,Online
TXN-00354,2025-04-19,405b1438-96fc-4dfa-b5c1-c13ac4fc42fd,47,Male,Bur Dubai,ELE-812,Smartphone,Electronics,4,91.07,2.47,361.81,Wallet,In-Store
TXN-00355,2025-04-26,f2af3411-16d4-4066-83e8-3a985fb6e674,55,Male,Al Barsha,CLO-483,Dress,Clothing,3,302.58,16.28,891.46,Wallet,In-Store
TXN-00356,2025-03-11,599a0665-6f6c-47b5-be24-8c8d0030bef8,53,Female,Al Barsha,GRO-210,Fruits,Groceries,3,51.01,24.05,128.98,Wallet,In-Store
TXN-00357,2025-03-24,c8d1837f-2f3f-4bfa-b8d9-f632bdcbf615,55,Male,Bur Dubai,GRO-873,Fruits,Groceries,3,216.41,35.04,614.19,Wallet,In-Store
TXN-00358,2025-05-17,2dfd2e7d-5dc6-43af-93de-266b95047790,29,Female,Al Barsha,HOM-759,Wall Art,Home Decor,2,218.13,15.25,421.01,Card,In-Store
TXN-00359,2025-05-22,2f4c41a5-e976-4da5-8e18-e1f7f0de147e,58,Female,Deira,GRO-833,Bread,Groceries,4,357.23,1.37,1427.55,Cash,Online
TXN-00360,2025-07-20,ab0d542a-e85f-466b-9749-ec66b1dbf0ca,25,Female,Al Barsha,CLO-136,Shoes,Clothing,4,225.62,47.88,854.6,Cash,In-Store
TXN-00361,2025-03-10,201026dd-8f4e-461f-97e5-c12e651fe3e2,26,Male,Al Barsha,HOM-925,Curtains,Home Decor,5,423.66,20.65,2097.65,Wallet,In-Store
TXN-00362,2025-03-12,42bbf5a8-b2a8-45eb-8b9c-ffb3f314246f,65,Male,Jumeirah,GRO-606,Fruits,Groceries,4,414.04,10.13,1646.03,Cash,In-Store
TXN-00363,2025-03-31,7a2188c4-8126-47ae-9c5e-f7ee85defd0f,46,Male,Bur Dubai,CLO-528,Jacket,Clothing,1,375.31,35.44,339.87,Cash,Online
TXN-00364,2025-03-10,22307c00-e898-42c1-bcd4-c9651d3b25fa,52,Female,Deira,ELE-223,Tablet,Electronics,4,12.7,22.29,28.51,Wallet,Online
TXN-00365,2025-07-02,8a148e76-c51c-4946-b73e-5600b61df477,36,Male,Bur Dubai,HOM-597,Curtains,Home Decor,5,301.83,37.71,1471.44,Cash,Online
TXN-00366,2025-06-25,4df8a870-3017-4187-84fc-6161bd279a16,50,Male,Al Barsha,GRO-880,Bread,Groceries,4,195.83,1.71,781.61,Cash,In-Store
TXN-00367,2025-05-20,42ee29c2-6909-46d8-8296-8edeeb6da6a2,31,Male,Bur Dubai,CLO-624,T-Shirt,Clothing,2,285.35,42.6,528.1,Card,Online
TXN-00368,2025-06-30,c25b509c-a036-412c-8530-5dbfddede52e,27,Male,Deira,HOM-602,Rug,Home Decor,2,434.45,36.06,832.84,Card,Online
TXN-00369,2025-04-23,e6573de6-1cd1-453a-bfe8-6a4705f387d3,53,Female,Al Barsha,CLO-637,Jeans,Clothing,4,390.24,21.94,1539.02,Cash,Online
TXN-00370,2025-02-18,8516b722-0705-4d56-bf72-bdecafc02101,38,Male,Deira,HOM-633,Wall Art,Home Decor,2,70.56,30.42,110.7,Cash,Online
TXN-00371,2025-06-25,4db63f72-5863-4c43-ac47-36439cc29675,49,Female,Bur Dubai,GRO-967,Milk,Groceries,2,165.73,44.75,286.71,Wallet,In-Store
TXN-00372,2025-02-03,c5a7ed93-11ac-405f-a304-ce1325515c14,25,Female,Al Barsha,GRO-289,Eggs,Groceries,4,153.52,27.75,586.33,Cash,Online
TXN-00373,2025-06-25,21a3aa4b-99e5-40b9-b77b-554126fe82f4,47,Female,Al Barsha,CLO-268,Shoes,Clothing,3,490.66,39.44,1432.54,Card,In-Store
TXN-00374,2025-05-07,32fa834c-6cc4-45ad-b493-f693fecf89b4,57,Male,Dubai Marina,ELE-126,Tablet,Electronics,2,358.48,3.74,713.22,Cash,Online
TXN-00375,2025-05-31,12bb4600-c9c7-48a7-855e-55fa405574a7,65,Male,Bur Dubai,ELE-432,Smartphone,Electronics,1,30.17,38.2,-8.03,Cash,Online
TXN-00376,2025-07-13,6b5be833-14b6-4507-9579-fda03390e6de,32,Female,Jumeirah,BEA-946,Nail Polish,Beauty,1,10.96,49.01,-38.05,Cash,Online
TXN-00377,2025-02-07,0cc3ff91-ba02-4e57-b622-ba6775f0802c,57,Female,Deira,BEA-105,Nail Polish,Beauty,4,183.14,9.06,723.5,Wallet,Online
TXN-00378,2025-05-18,87009712-abf4-4cca-8b8f-b8b98f597ed6,27,Male,Al Barsha,ELE-333,Smartphone,Electronics,3,386.28,45.91,1112.93,Wallet,Online
TXN-00379,2025-06-05,d95ccbef-b280-4f6d-988a-dcaf603851a6,38,Female,Jumeirah,HOM-668,Wall Art,Home Decor,4,177.02,23.48,684.6,Cash,In-Store
TXN-00380,2025-07-04,2e47ac89-42cf-4fa6-b838-e7172ada4668,58,Male,Al Barsha,HOM-315,Curtains,Home Decor,2,340.35,45.99,634.71,Cash,In-Store
TXN-00381,2025-04-20,40e997de-bc4c-4e1b-b36f-0de5f9643e2b,61,Female,Dubai Marina,GRO-702,Eggs,Groceries,2,265.35,19.86,510.84,Wallet,Online
TXN-00382,2025-07-03,495d63af-b03a-4d33-9e61-069d0e8c6e56,56,Female,Deira,BEA-846,Lipstick,Beauty,5,287.84,14.35,1424.85,Card,Online
TXN-00383,2025-06-23,68f0cee6-17de-40f0-8546-be687a5f4a7f,60,Female,Al Barsha,ELE-477,Tablet,Electronics,1,491.41,45.3,446.11,Card,Online
TXN-00384,2025-04-21,8103910a-3225-453f-9db7-9d005b5a0ec1,52,Female,Bur Dubai,CLO-884,Jeans,Clothing,4,471.29,42.91,1842.25,Wallet,In-Store
TXN-00385,2025-04-30,3386f008-c580-468e-8121-9af9a982a428,41,Female,Bur Dubai,BEA-326,Foundation,Beauty,3,28.76,48.04,38.24,Wallet,In-Store
TXN-00386,2025-04-11,2088c8bf-1b40-4b2c-b478-c4be0414bd88,61,Female,Bur Dubai,CLO-681,Jeans,Clothing,4,11.25,17.81,27.19,Cash,Online
TXN-00387,2025-07-05,971f137e-fbb9-42d1-8ac3-570f69699413,27,Male,Dubai Marina,ELE-548,Smartphone,Electronics,3,400.75,18.16,1184.09,Wallet,Online
TXN-00388,2025-06-11,bf665a6d-4de3-4e90-a43e-50fc48111c4a,27,Male,Jumeirah,CLO-185,Jacket,Clothing,4,270.41,48.97,1032.67,Cash,Online
TXN-00389,2025-01-24,24e3e5a7-8905-4e21-89ee-bf57b2746aeb,33,Female,Al Barsha,GRO-437,Bread,Groceries,4,15.06,10.75,49.49,Wallet,Online
TXN-00390,2025-05-11,bfd57ada-2e87-4b33-98ad-85f65569491b,25,Female,Al Barsha,GRO-461,Bread,Groceries,1,131.6,27.53,104.07,Wallet,In-Store
TXN-00391,2025-01-23,bbd495bf-8457-4e5b-8ea8-60374b7fc05e,50,Female,Jumeirah,HOM-625,Rug,Home Decor,5,142.06,30.1,680.2,Wallet,Online
TXN-00392,2025-05-25,cd8b6029-6371-4549-af61-2f75aa560be5,56,Female,Dubai Marina,ELE-940,Smartphone,Electronics,2,258.95,47.66,470.24,Cash,Online
TXN-00393,2025-01-27,c2701067-564e-47b3-bf4e-b55b146ed94c,52,Female,Dubai Marina,GRO-481,Bread,Groceries,4,15.36,41.28,20.16,Card,In-Store
TXN-00394,2025-07-22,9d8eb1da-b902-484b-8eae-05616e06ee70,23,Female,Deira,ELE-763,Smartphone,Electronics,5,403.53,1.55,2016.1,Wallet,In-Store
TXN-00395,2025-01-29,0f0fb474-4e14-4813-bc2b-b1a813196ffa,61,Female,Al Barsha,HOM-861,Cushion,Home Decor,2,334.68,30.69,638.67,Wallet,In-Store
TXN-00396,2025-07-02,7d517b31-0342-492d-9a3b-25f773b1d12f,22,Female,Al Barsha,BEA-451,Perfume,Beauty,4,247.54,13.72,976.44,Wallet,Online
TXN-00397,2025-05-05,cd1ea640-e28b-4ef5-89dd-6f816f622580,24,Female,Al Barsha,HOM-988,Lamp,Home Decor,1,293.59,16.45,277.14,Cash,Online
TXN-00398,2025-05-21,ecd1afe2-2af6-4719-bc35-4078f91b98d9,60,Male,Deira,BEA-609,Lipstick,Beauty,3,83.97,8.11,243.8,Cash,Online
TXN-00399,2025-03-28,65c92e2b-a451-47ba-a4d6-4b0365d5407d,43,Female,Bur Dubai,CLO-484,Jeans,Clothing,4,142.1,44.79,523.61,Card,Online
TXN-00400,2025-03-30,7429fc59-a13b-48bc-af98-6cf3957c381c,22,Female,Al Barsha,CLO-787,T-Shirt,Clothing,3,371.48,36.32,1078.12,Cash,In-Store
TXN-00401,2025-07-20,a6b8fa70-f51e-4f53-8b51-92fa0a773b48,43,Female,Jumeirah,ELE-415,Laptop,Electronics,2,328.72,24.22,633.22,Cash,In-Store
TXN-00402,2025-07-07,0a2b2e99-0c04-4d21-bb14-bfc3507ef785,22,Female,Dubai Marina,BEA-445,Nail Polish,Beauty,5,68.54,37.54,305.16,Card,Online
TXN-00403,2025-06-18,52c376f9-36cb-432b-8bc7-29d3229cabb8,38,Female,Deira,GRO-954,Eggs,Groceries,5,456.21,43.84,2237.21,Wallet,In-Store
TXN-00404,2025-06-09,848fe14a-ebde-40b5-90ac-c0e96489cb38,64,Female,Deira,HOM-979,Cushion,Home Decor,3,215.64,34.54,612.38,Wallet,Online
TXN-00405,2025-04-24,3315133c-7554-424e-9eaf-9fc97f0f1c2e,24,Female,Deira,BEA-374,Perfume,Beauty,1,24.07,17.05,7.02,Cash,In-Store
TXN-00406,2025-06-04,19f59b70-decd-4b0d-9215-93a1d7757aac,35,Female,Dubai Marina,HOM-581,Rug,Home Decor,1,141.64,38.29,103.35,Card,Online
TXN-00407,2025-03-15,797b933a-6151-4cfd-9edf-69e48cf4c8bc,53,Male,Bur Dubai,CLO-811,Jacket,Clothing,3,386.06,20.78,1137.4,Cash,Online
TXN-00408,2025-03-05,e439ba7d-eeb6-4ef5-be52-35cc6547401b,44,Male,Al Barsha,ELE-624,Charger,Electronics,5,256.08,35.91,1244.49,Card,In-Store
TXN-00409,2025-04-02,19b8c54a-def2-47b0-8bb7-5b1855aebd4b,54,Male,Al Barsha,HOM-307,Curtains,Home Decor,2,28.79,9.46,48.12,Cash,In-Store
TXN-00410,2025-01-25,bb3cec52-cb1a-489e-8b6b-a2c6f9dfc519,52,Male,Dubai Marina,GRO-749,Bread,Groceries,2,424.41,25.01,823.81,Cash,In-Store
TXN-00411,2025-04-13,55c8f423-cb00-44d5-b3ae-c7c33b3a3b1a,41,Female,Jumeirah,BEA-650,Lipstick,Beauty,2,245.88,20.63,471.13,Cash,Online
TXN-00412,2025-01-24,a1e7389a-fde2-4617-a741-d9b5e5d83bf3,34,Female,Deira,GRO-180,Rice,Groceries,1,402.75,7.46,395.29,Card,In-Store
TXN-00413,2025-02-13,5ab60cbf-068f-44ca-8bec-c2b2e068cbfd,39,Male,Al Barsha,CLO-285,Shoes,Clothing,1,426.92,13.91,413.01,Wallet,In-Store
TXN-00414,2025-04-14,5fb41838-9a14-497d-90bc-a1a74fae5419,19,Male,Dubai Marina,ELE-732,Charger,Electronics,4,240.25,0.74,960.26,Wallet,Online
TXN-00415,2025-04-16,64137819-9696-4bf4-af52-bced9e071925,60,Female,Jumeirah,HOM-392,Curtains,Home Decor,1,437.06,31.48,405.58,Card,Online
TXN-00416,2025-07-12,daac1874-6173-4a8c-8dd9-aeab02d7c103,29,Female,Bur Dubai,BEA-257,Foundation,Beauty,1,484.66,42.21,442.45,Cash,In-Store
TXN-00417,2025-03-21,146ad3c4-9d2e-4426-a413-44335942be34,65,Female,Bur Dubai,GRO-108,Bread,Groceries,3,232.68,11.04,687.0,Wallet,In-Store
TXN-00418,2025-03-15,024ea7b3-d3ce-465f-a073-bf691820d1b1,28,Female,Bur Dubai,GRO-816,Rice,Groceries,2,435.09,13.29,856.89,Wallet,In-Store
TXN-00419,2025-05-30,14f5cb1f-5402-4c7e-8fbc-adc8904b8c7a,31,Female,Deira,HOM-991,Wall Art,Home Decor,5,174.54,6.68,866.02,Card,In-Store
TXN-00420,2025-03-28,740f242d-e15a-461b-98f1-c7f515076cd3,44,Male,Dubai Marina,HOM-984,Wall Art,Home Decor,4,237.1,2.14,946.26,Card,Online
TXN-00421,2025-07-17,42499333-1a2f-43e3-b31d-1f16f057bf5c,60,Male,Dubai Marina,GRO-444,Bread,Groceries,1,370.65,49.12,321.53,Wallet,Online
TXN-00422,2025-02-01,4cf02b37-fe09-4268-be88-d82c8062f987,39,Male,Bur Dubai,HOM-309,Rug,Home Decor,4,168.72,44.72,630.16,Wallet,Online
TXN-00423,2025-07-20,60746173-37b9-486d-9abb-12f4554bd3a0,23,Male,Al Barsha,CLO-546,Dress,Clothing,1,315.38,31.3,284.08,Cash,Online
TXN-00424,2025-03-17,0f6cf373-d296-40fa-8373-a1105b6702a7,36,Male,Jumeirah,BEA-991,Perfume,Beauty,5,362.27,2.69,1808.66,Wallet,Online
TXN-00425,2025-05-19,9c7eea5d-cfd5-4f8e-8916-9bbf3ea59618,52,Male,Al Barsha,BEA-812,Shampoo,Beauty,5,347.98,48.5,1691.4,Card,In-Store
TXN-00426,2025-06-02,e000db24-9e48-4f80-abda-7e6d72a759c5,35,Female,Dubai Marina,GRO-644,Bread,Groceries,5,67.42,46.01,291.09,Wallet,In-Store
TXN-00427,2025-03-15,754dc1df-a9af-4ffc-b3c4-35362f80dd85,64,Male,Bur Dubai,GRO-823,Rice,Groceries,1,167.2,24.46,142.74,Cash,Online
TXN-00428,2025-07-13,590d288c-5b1e-499a-bb6d-8391d22f40bf,41,Male,Bur Dubai,BEA-995,Nail Polish,Beauty,2,161.66,17.0,306.32,Wallet,Online
TXN-00429,2025-04-11,376b5bf9-e59e-4879-b500-6c0f4c180282,56,Male,Dubai Marina,ELE-173,Smartphone,Electronics,5,59.4,2.62,294.38,Card,Online
TXN-00430,2025-02-06,6059e1bb-39fc-4540-bf48-07012f91202d,61,Female,Dubai Marina,HOM-704,Cushion,Home Decor,5,156.06,40.21,740.09,Card,Online
TXN-00431,2025-05-05,83469e16-32c8-46e5-a840-1c96a9f960d5,38,Female,Deira,GRO-613,Bread,Groceries,2,112.3,46.08,178.52,Cash,Online
TXN-00432,2025-05-21,1f91efd3-f889-49da-a603-a5c686cae780,31,Male,Deira,BEA-609,Shampoo,Beauty,4,337.94,33.27,1318.49,Cash,Online
TXN-00433,2025-05-13,679584b5-e770-4e1d-a553-81db5b9dc1fa,53,Female,Bur Dubai,GRO-918,Milk,Groceries,5,80.27,26.27,375.08,Wallet,Online
TXN-00434,2025-04-06,8bdf5370-1e93-4a06-b452-4e0441a35982,65,Female,Al Barsha,BEA-532,Lipstick,Beauty,1,96.92,49.38,47.54,Cash,In-Store
TXN-00435,2025-05-05,8b5c6d66-6607-4917-bc55-6a88354a64e9,25,Female,Deira,ELE-586,Charger,Electronics,4,372.56,18.62,1471.62,Cash,Online
TXN-00436,2025-03-15,507fb5c0-abfd-4aad-b831-59dd1a401592,36,Male,Dubai Marina,HOM-573,Lamp,Home Decor,1,232.31,44.44,187.87,Card,Online
TXN-00437,2025-02-06,262549ae-d366-4362-9593-99706f05dbb9,26,Female,Jumeirah,BEA-600,Nail Polish,Beauty,3,119.63,5.65,353.24,Cash,In-Store
TXN-00438,2025-02-09,107f9a8e-1854-4637-90aa-a53211187ca8,50,Female,Bur Dubai,CLO-782,Dress,Clothing,3,157.97,35.02,438.89,Wallet,Online
TXN-00439,2025-06-15,7503b3cb-0ed9-4657-95a4-851f3a754b71,25,Male,Bur Dubai,HOM-437,Wall Art,Home Decor,5,103.94,3.89,515.81,Card,In-Store
TXN-00440,2025-04-08,9e5c9fc0-b521-4d52-84e9-9604e1cbf334,25,Male,Jumeirah,BEA-151,Perfume,Beauty,2,456.98,31.29,882.67,Cash,In-Store
TXN-00441,2025-03-03,19157d56-79aa-4dd9-9bf9-ceab259cbb92,41,Female,Al Barsha,CLO-903,Jeans,Clothing,4,129.89,45.58,473.98,Card,In-Store
TXN-00442,2025-05-08,ea79b711-a0ce-4c8d-a270-95c357cc7b7a,38,Male,Dubai Marina,GRO-313,Bread,Groceries,2,104.93,14.7,195.16,Wallet,Online
TXN-00443,2025-02-12,f6c677d8-0105-4aa1-a399-d4069a591bff,40,Male,Bur Dubai,CLO-322,T-Shirt,Clothing,2,204.22,42.0,366.44,Wallet,Online
TXN-00444,2025-06-08,dc873a46-7235-4223-9eb3-42fd3a756061,31,Female,Al Barsha,CLO-311,Jacket,Clothing,5,83.34,42.85,373.85,Card,Online
TXN-00445,2025-04-21,2aabf88e-bdcb-4cf7-9595-a2fcec3733ed,54,Female,Bur Dubai,HOM-771,Cushion,Home Decor,4,238.74,13.85,941.11,Wallet,In-Store
TXN-00446,2025-02-07,9eb09226-bcf4-44e7-9127-b731ea24373e,44,Female,Jumeirah,ELE-451,Laptop,Electronics,4,483.06,23.88,1908.36,Card,In-Store
TXN-00447,2025-03-24,347b2449-0468-4a71-9d73-2a60a8f4335c,18,Male,Dubai Marina,BEA-369,Shampoo,Beauty,5,288.22,10.52,1430.58,Wallet,In-Store
TXN-00448,2025-03-09,bdcfbe97-3ec2-4bb4-901b-d9d92a21f587,30,Male,Jumeirah,GRO-543,Fruits,Groceries,2,467.09,29.44,904.74,Cash,In-Store
TXN-00449,2025-03-03,61d5a992-6c97-40c5-a018-ab6ed6786104,63,Male,Deira,ELE-497,Laptop,Electronics,1,254.14,20.47,233.67,Cash,In-Store
TXN-00450,2025-05-12,a8c05977-490b-41a0-9214-69cd3aae0c76,35,Male,Jumeirah,ELE-465,Charger,Electronics,2,263.7,24.75,502.65,Card,In-Store
TXN-00451,2025-03-25,7232a613-4e1d-4ac2-8fd3-e39bde8210ff,56,Female,Al Barsha,HOM-966,Cushion,Home Decor,2,68.1,12.67,123.53,Cash,In-Store
TXN-00452,2025-03-12,84615a79-8ab9-42ce-bf75-4c2e9fbd583d,34,Female,Jumeirah,ELE-282,Tablet,Electronics,1,80.84,45.31,35.53,Card,Online
TXN-00453,2025-04-13,4bb347bb-2e90-4953-afbc-8c5351396fb5,47,Female,Bur Dubai,ELE-107,Tablet,Electronics,2,419.08,43.59,794.57,Wallet,Online
TXN-00454,2025-01-26,c6258cd4-d825-4c8e-a3f4-23beb3bb4b1b,20,Female,Al Barsha,GRO-201,Bread,Groceries,2,486.61,23.77,949.45,Cash,In-Store
